latency(lag),total size,packet,time_stamp,err_count,success_count
3897,37610560109,100000004,18661.27,726536,98817422
3896,37610114853,100000008,18693.38,725467,98818501
3897,37610332805,100000004,18725.51,725825,98818184
3898,37610114053,100000004,18757.62,726624,98817372
3896,37609980566,100000004,18789.74,726624,98817350
3993,37609712981,100000004,18821.87,726624,98817345
3900,37610651092,100000004,18853.99,726554,98817359
3902,37610243868,100000004,18886.10,726452,98817547
3898,37610172228,100000004,18918.23,725110,98818844
3898,37610299873,100000004,18950.35,726292,98817729
3898,37609913166,100000020,18982.46,726624,98817362
3897,37609889651,100000004,19014.58,726624,98817348
3897,37609817029,100000004,19046.70,726616,98817333
3896,37610641132,100000016,19078.82,726552,98817392
3896,37610529109,100000004,19110.94,725985,98818012
3898,37610141833,100000012,19143.06,725255,98818751
3898,37610362986,100000004,19175.17,726624,98817357
3898,37609807766,100000004,19207.29,726624,98817358
3898,37609840048,100000004,19239.42,726624,98817335
3898,37610140286,100000008,19271.54,726581,98817367
3898,37610518574,100000004,19303.66,726541,98817408
3898,37610172328,100000008,19335.77,725547,98818434
3898,37610296529,100000008,19367.90,725739,98818278
3898,37610166916,100000004,19400.01,726624,98817365
3898,37609980423,100000012,19432.13,726624,98817358
3898,37609678623,100000004,19464.25,726624,98817342
3898,37610572897,100000004,19496.37,726554,98817369
3898,37610203788,100000004,19528.49,726512,98817482
3898,37610162974,100000004,19560.61,725099,98818854
3898,37610407569,100000004,19592.73,726243,98817780
3898,37609976946,100000008,19624.85,726624,98817342
3898,37609895186,100000004,19656.97,726624,98817362
3898,37609756984,100000004,19689.09,726617,98817330
3898,37610490652,100000004,19721.20,726557,98817379
3898,37610697091,100000004,19753.32,726044,98817951
3898,37610188730,100000008,19785.44,725190,98818795
3896,37610273465,100000004,19817.56,726624,98817369
3897,37609784989,100000004,19849.68,726624,98817358
3898,37609843831,100000004,19881.79,726624,98817335
3897,37610068418,100000004,19913.91,726590,98817356
3897,37610646047,100000004,19946.04,726532,98817406
3897,37610183952,100000004,19978.15,725612,98818374
3898,37610207068,100000004,20010.27,725674,98818336
3898,37610273142,100000008,20042.39,726624,98817371
3898,37609943163,100000008,20074.51,726624,98817360
3897,37609645579,100000004,20106.63,726624,98817342
3898,37610588472,100000008,20138.75,726556,98817366
3898,37610272839,100000012,20170.87,726530,98817467
3898,37610154583,100000004,20202.99,725139,98818822
3898,37610366348,100000004,20235.11,726183,98817841
3898,37609962054,100000016,20267.23,726624,98817349
3897,37609950398,100000001,20299.34,726624,98817343
3897,37609692088,100000003,20331.47,726623,98817340
3896,37610481501,100000004,20363.58,726554,98817378
3898,37610628462,100000008,20395.70,726111,98817888
3898,37610269520,100000008,20427.82,725124,98818859
3897,37610375769,100000016,20459.94,726620,98817386
3897,37609683804,100000016,20492.05,726624,98817356
3898,37609805733,100000008,20524.18,726624,98817359
3898,37610111844,100000004,20556.30,726595,98817339
3897,37610582349,100000004,20588.41,726541,98817405
3898,37610375630,100000008,20620.54,725656,98818332
3896,37610065699,100000004,20652.66,725616,98818399
3896,37610255953,100000004,20684.77,726624,98817361
3896,37609976617,100000004,20716.89,726624,98817343
3898,37609686195,100000004,20749.01,726624,98817355
3898,37610518379,100000004,20781.13,726563,98817358
3897,37610273047,100000004,20813.25,726531,98817444
3897,37610191707,100000004,20845.37,725183,98818791
3897,37610356558,100000004,20877.48,726131,98817897
3897,37609937947,100000004,20909.61,726624,98817330
3897,37609994851,100000004,20941.73,726624,98817354
3897,37609671051,100000012,20973.84,726624,98817340
3898,37610535959,100000008,21005.96,726554,98817378
3897,37610638543,100000016,21038.08,726166,98817848
3898,37610175552,100000004,21070.21,725118,98818858
3898,37610334490,100000004,21102.32,726570,98817426
3897,37609772459,100000004,21134.44,726624,98817350
3897,37609844044,100000012,21166.56,726624,98817361
3898,37609978015,100000008,21198.68,726601,98817336
3898,37610646260,100000012,21230.80,726538,98817414
3898,37610322099,100000016,21262.92,725718,98818277
3897,37610239777,100000024,21295.04,725551,98818483
3897,37610239435,100000008,21327.16,726624,98817369
3898,37609874792,100000004,21359.28,726624,98817332
3898,37609759732,100000004,21391.39,726624,98817358
3897,37610432144,100000012,21423.51,726565,98817370
3898,37610340705,100000004,21455.64,726533,98817435
3898,37610100721,100000004,21487.75,725233,98818736
3898,37610387632,100000008,21519.87,726077,98817949
3897,37610110649,100000004,21551.99,726624,98817350
3898,37609889613,100000012,21584.11,726624,98817361
3898,37609685345,100000008,21616.23,726624,98817341
3898,37610593249,100000012,21648.35,726554,98817382
3897,37610521493,100000004,21680.46,726227,98817766
3898,37610097229,100000001,21712.59,725137,98818832
3897,37610444304,100000003,21744.70,726490,98817512
3898,37609784818,100000004,21776.83,726624,98817354
3898,37609786839,100000004,21808.94,726624,98817345
3897,37609946871,100000012,21841.06,726604,98817347
3897,37610609849,100000004,21873.18,726547,98817390
3898,37610315832,100000008,21905.31,725761,98818228
3898,37610387399,100000012,21937.42,725496,98818524
3897,37610138277,100000008,21969.54,726624,98817367
3898,37609975404,100000008,22001.65,726624,98817343
3897,37609790054,100000004,22033.77,726624,98817353
3897,37610287288,100000004,22065.90,726571,98817364
3897,37610462069,100000008,22098.01,726532,98817435
3897,37610014978,100000004,22130.13,725286,98818674
3898,37610341921,100000004,22162.25,726019,98818009
3897,37610216144,100000004,22194.38,726624,98817353
3898,37609915512,100000008,22226.49,726624,98817360
3898,37609614560,100000004,22258.61,726624,98817330
3898,37610561495,100000008,22290.73,726554,98817376
3898,37610471663,100000008,22322.85,726301,98817701
3898,37610274603,100000008,22354.97,725111,98818860
3898,37610262318,100000020,22387.08,726442,98817582
3993,37609889806,100000004,22419.21,726624,98817352
3899,37609872338,100000004,22451.33,726624,98817343
3903,37609828783,100000008,22483.45,726606,98817350
3898,37610583112,100000008,22515.57,726556,98817372
3899,37610551056,100000004,22547.69,725810,98818188
3896,37610250847,100000004,22579.80,725436,98818571
3896,37610098666,100000004,22611.92,726624,98817359
3897,37610055275,100000012,22644.04,726624,98817349
3897,37609780751,100000008,22676.16,726624,98817359
3898,37610113262,100000012,22708.28,726575,98817369
3898,37610449663,100000004,22740.40,726536,98817425
3898,37610103198,100000004,22772.52,725353,98818608
3898,37610261399,100000004,22804.63,725944,98818079
3897,37610328387,100000008,22836.75,726624,98817356
3898,37609907848,100000004,22868.87,726624,98817362
3903,37609739641,100000016,22900.99,726624,98817343
3897,37610566569,100000008,22933.11,726554,98817370
3896,37610312588,100000012,22965.23,726348,98817663
3896,37610324746,100000008,22997.35,725116,98818853
3899,37610272775,100000004,23029.47,726390,98817624
3898,37609853121,100000004,23061.59,726624,98817349
3898,37609888896,100000004,23093.71,726624,98817340
3897,37609894499,100000004,23125.83,726606,98817349
3897,37610470284,100000004,23157.94,726562,98817364
3897,37610573134,100000008,23190.07,725878,98818122
3897,37610193566,100000004,23222.18,725362,98818646
3897,37610137050,100000004,23254.31,726624,98817354
3897,37610033902,100000008,23286.42,726624,98817349
3897,37609750430,100000004,23318.55,726624,98817339
3896,37610134822,100000004,23350.66,726579,98817371
3896,37610580269,100000004,23382.78,726535,98817424
3896,37610087766,100000008,23414.90,725425,98818545
3897,37610343949,100000008,23447.02,725869,98818150
3897,37610152145,100000008,23479.14,726624,98817366
3897,37609975364,100000008,23511.26,726624,98817353
3897,37609689640,100000008,23543.37,726624,98817350
3896,37610599021,100000004,23575.49,726554,98817360
3898,37610303595,100000004,23607.61,726401,98817597
3898,37610293776,100000004,23639.73,725123,98818831
3897,37610199212,100000012,23671.85,726330,98817707
3898,37609912353,100000004,23703.97,726624,98817352
3898,37609897936,100000004,23736.09,726624,98817338
3898,37609837830,100000004,23768.21,726611,98817334
3897,37610582420,100000008,23800.33,726557,98817379
3898,37610543944,100000002,23832.45,725931,98818065
3897,37610134810,100000002,23864.57,725309,98818694
3897,37610239035,100000008,23896.69,726624,98817355
3898,37609915052,100000008,23928.81,726624,98817362
3897,37609907672,100000004,23960.92,726624,98817330
3897,37610110826,100000016,23993.04,726580,98817388
3897,37610491617,100000008,24025.17,726538,98817424
3898,37610137580,100000004,24057.29,725484,98818478
3898,37610318757,100000004,24089.40,725806,98818204
3898,37610131119,100000004,24121.52,726624,98817371
3899,37609969704,100000004,24153.64,726624,98817351
3896,37609729282,100000004,24185.76,726624,98817345
3897,37610640340,100000004,24217.87,726554,98817360
3896,37610241030,100000016,24250.00,726460,98817549
3897,37610140636,100000004,24282.12,725109,98818846
3896,37610344744,100000008,24314.24,726285,98817737
3897,37609885317,100000004,24346.35,726624,98817340
3898,37609908712,100000004,24378.48,726624,98817358
3898,37609816010,100000008,24410.59,726617,98817333
3898,37610620401,100000012,24442.71,726551,98817392
3898,37610550705,100000002,24474.83,725996,98817999
3898,37610147059,100000002,24506.94,725244,98818750
3899,37610355562,100000008,24539.06,726624,98817360
3898,37609817463,100000004,24571.19,726624,98817360
3898,37609818600,100000008,24603.30,726624,98817340
3897,37610122908,100000004,24635.43,726583,98817358
3898,37610551953,100000008,24667.55,726539,98817415
3897,37610156476,100000004,24699.66,725567,98818412
3897,37610268017,100000004,24731.78,725719,98818291
3896,37610194153,100000004,24763.90,726624,98817368
3896,37609963939,100000008,24796.02,726624,98817354
3898,37609680719,100000008,24828.14,726624,98817346
3898,37610595000,100000012,24860.26,726554,98817375
3898,37610276559,100000004,24892.38,726520,98817473
3898,37610073153,100000004,24924.50,725101,98818852
3897,37610449340,100000012,24956.62,726233,98817800
3898,37609977148,100000004,24988.74,726624,98817338
3897,37609895572,100000010,25020.86,726624,98817364
3898,37609766916,100000006,25052.98,726617,98817337
3898,37610485995,100000008,25085.09,726557,98817381
3898,37610664956,100000004,25117.21,726059,98817937
3896,37610218275,100000004,25149.33,725175,98818807
3897,37610256348,100000020,25181.45,726624,98817382
3897,37609787981,100000004,25213.56,726624,98817357
3897,37609826676,100000008,25245.68,726624,98817342
3898,37610095613,100000004,25277.81,726590,98817347
3897,37610632992,100000012,25309.93,726533,98817420
3898,37610195522,100000012,25342.04,725625,98818367
3898,37610176724,100000012,25374.16,725660,98818363
3898,37610266924,100000008,25406.28,726624,98817371
3898,37609957860,100000004,25438.40,726624,98817354
3898,37609691260,100000004,25470.51,726624,98817339
3898,37610538902,100000012,25502.64,726560,98817371
3898,37610317066,100000008,25534.75,726527,98817461
3898,37610153615,100000016,25566.88,725153,98818825
3898,37610345173,100000004,25598.99,726168,98817854
3897,37609974979,100000020,25631.11,726624,98817352
3896,37609937902,100000008,25663.24,726624,98817353
3897,37609693692,100000004,25695.35,726624,98817339
3897,37610520623,100000004,25727.47,726554,98817379
3898,37610578848,100000004,25759.60,726127,98817865
3896,37610268380,100000004,25791.72,725121,98818859
3897,37610390301,100000010,25823.83,726606,98817396
3897,37609704010,100000002,25855.95,726624,98817341
3898,37609778413,100000004,25888.07,726624,98817356
3898,37610109601,100000012,25920.18,726595,98817345
3898,37610569690,100000008,25952.30,726543,98817407
3897,37610390364,100000012,25984.43,725671,98818322
3979,37610122225,100000012,26016.55,725599,98818423
3914,37610258816,100000004,26048.66,726624,98817363
3902,37609953981,100000016,26080.79,726624,98817352
3899,37609685820,100000008,26112.91,726624,98817360
3899,37610532828,100000004,26145.02,726563,98817358
3898,37610261618,100000008,26177.15,726531,98817444
3898,37610146795,100000012,26209.26,725201,98818781
3898,37610358467,100000004,26241.38,726113,98817919
3898,37610054897,100000008,26273.50,726624,98817336
3898,37609936683,100000004,26305.62,726624,98817352
3898,37609682154,100000008,26337.74,726624,98817338
3898,37610600739,100000012,26369.86,726554,98817382
3898,37610522272,100000008,26401.98,726186,98817816
3898,37610181120,100000004,26434.10,725114,98818861
3898,37610363441,100000004,26466.22,726554,98817444
3898,37609774389,100000008,26498.33,726624,98817356
3898,37609788550,100000012,26530.46,726624,98817362
3898,37609955924,100000004,26562.58,726602,98817331
3898,37610656552,100000008,26594.69,726540,98817407
3897,37610341247,100000008,26626.81,725732,98818256
3898,37610256785,100000012,26658.93,725534,98818488
3898,37610275382,100000004,26691.05,726624,98817363
3898,37609850973,100000008,26723.17,726624,98817338
3898,37609728259,100000008,26755.29,726624,98817356
3898,37610461460,100000008,26787.41,726565,98817372
3898,37610316345,100000004,26819.52,726534,98817430
3897,37610091046,100000024,26851.65,725254,98818734
3898,37610413329,100000004,26883.76,726055,98817967
3896,37610080658,100000008,26915.88,726624,98817358
3896,37609932921,100000004,26948.00,726624,98817352
3898,37609673448,100000004,26980.12,726624,98817336
3897,37610583706,100000004,27012.24,726554,98817377
3898,37610487557,100000012,27044.36,726244,98817757
3898,37610192846,100000004,27076.48,725138,98818834
3898,37610333904,100000004,27108.60,726472,98817529
3898,37609859297,100000012,27140.72,726624,98817364
3898,37609802555,100000008,27172.84,726624,98817346
3898,37609901473,100000004,27204.96,726604,98817342
3898,37610606487,100000012,27237.08,726547,98817395
3898,37610453505,100000004,27269.19,725781,98818207
3898,37610274363,100000004,27301.31,725476,98818536
3898,37610062195,100000004,27333.43,726624,98817360
3898,37610020561,100000016,27365.55,726624,98817352
3897,37609844648,100000004,27397.67,726624,98817353
3897,37610240465,100000004,27429.79,726572,98817361
3897,37610465109,100000004,27461.91,726531,98817434
3898,37610023307,100000003,27494.03,725301,98818660
3897,37610330896,100000001,27526.14,726004,98818019
3897,37610229128,100000012,27558.27,726624,98817358
3897,37609889962,100000004,27590.39,726624,98817361
3898,37609627960,100000012,27622.50,726624,98817337
3898,37610617330,100000004,27654.62,726554,98817368
3897,37610406506,100000012,27686.75,726313,98817696
3899,37610339326,100000005,27718.86,725114,98818856
3898,37610199979,100000003,27750.98,726427,98817580
3898,37609885067,100000004,27783.10,726624,98817349
3898,37609883087,100000004,27815.21,726624,98817346
3898,37609880677,100000004,27847.34,726606,98817344
3899,37610500414,100000004,27879.46,726560,98817366
3898,37610589336,100000008,27911.58,725832,98818168
3898,37610241288,100000004,27943.70,725410,98818598
3897,37610099092,100000004,27975.82,726624,98817359
3898,37610042390,100000008,28007.93,726624,98817345
3897,37609798550,100000012,28040.05,726624,98817357
3898,37610115675,100000004,28072.17,726575,98817365
3899,37610454816,100000004,28104.29,726539,98817425
3898,37610106477,100000004,28136.41,725373,98818587
3899,37610243927,100000008,28168.53,725921,98818105
3898,37610325361,100000004,28200.65,726624,98817354
3898,37609920618,100000004,28232.76,726624,98817352
3898,37609746505,100000016,28264.88,726624,98817353
3898,37610585563,100000018,28297.01,726554,98817379
3898,37610273159,100000002,28329.12,726364,98817634
3898,37610356715,100000008,28361.25,725123,98818846
3898,37610226327,100000004,28393.36,726367,98817649
3898,37609894434,100000008,28425.48,726624,98817352
3898,37609846168,100000004,28457.61,726624,98817342
3898,37609883334,100000005,28489.72,726608,98817347
3897,37610539498,100000003,28521.84,726560,98817367
3898,37610553083,100000008,28553.96,725896,98818099
3899,37610174852,100000008,28586.08,725344,98818673
3906,37610144635,100000004,28618.20,726624,98817350
3906,37610031284,100000004,28650.32,726624,98817348
3905,37609776130,100000004,28682.44,726624,98817340
3905,37610107470,100000008,28714.56,726579,98817374
3905,37610590936,100000004,28746.67,726536,98817422
3905,37610115736,100000004,28778.79,725441,98818524
3905,37610318788,100000008,28810.91,725852,98818168
3906,37610165296,100000004,28843.03,726624,98817362
3906,37609919113,100000008,28875.15,726624,98817355
3906,37609693516,100000004,28907.27,726624,98817346
3906,37610611535,100000004,28939.39,726554,98817358
3906,37610323402,100000008,28971.51,726414,98817590
3906,37610274244,100000012,29003.63,725123,98818838
3907,37610222664,100000015,29035.74,726317,98817723
3906,37609902326,100000005,29067.86,726624,98817348
3907,37609870893,100000004,29099.98,726624,98817344
3906,37609834589,100000008,29132.10,726614,98817334
3906,37610576632,100000008,29164.22,726554,98817380
3906,37610586408,100000004,29196.34,725961,98818038
3906,37610173883,100000004,29228.46,725279,98818727
3906,37610185743,100000004,29260.58,726624,98817350
3906,37609908157,100000004,29292.70,726624,98817358
3907,37609913695,100000004,29324.82,726624,98817332
3907,37610106165,100000004,29356.94,726580,98817375
3907,37610518055,100000008,29389.05,726538,98817421
3907,37610163076,100000004,29421.17,725510,98818455
3906,37610272411,100000008,29453.30,725780,98818234
3907,37610145499,100000016,29485.41,726624,98817382
3906,37610020925,100000004,29517.54,726624,98817353
3905,37609665397,100000012,29549.65,726624,98817353
3906,37610644230,100000016,29581.77,726554,98817371
3973,37610236225,100000012,29613.90,726478,98817525
3938,37610139407,100000004,29646.02,725101,98818855
3911,37610362926,100000008,29678.13,726275,98817748
3906,37609874831,100000004,29710.26,726624,98817338
3906,37609973451,100000004,29742.38,726624,98817361
3906,37609788221,100000008,29774.49,726617,98817332
3906,37610552964,100000016,29806.61,726555,98817393
3905,37610595182,100000004,29838.73,726019,98817978
3906,37610197455,100000004,29870.85,725217,98818774
3906,37610322033,100000002,29902.97,726624,98817358
3906,37609814872,100000006,29935.09,726624,98817358
3906,37609805849,100000004,29967.21,726624,98817337
3905,37610095075,100000008,29999.33,726587,98817361
3906,37610600999,100000004,30031.45,726535,98817413
3906,37610109353,100000008,30063.57,725590,98818392
3905,37610278644,100000004,30095.69,725696,98818313
3906,37610263959,100000004,30127.81,726624,98817370
3906,37609921353,100000008,30159.92,726624,98817357
3904,37609679233,100000012,30192.05,726624,98817350
3905,37610577021,100000012,30224.17,726556,98817370
3904,37610269931,100000007,30256.28,726528,98817467
3905,37610125765,100000001,30288.40,725115,98818838
3904,37610415513,100000004,30320.52,726209,98817816
3905,37609992488,100000004,30352.64,726624,98817338
3906,37609882136,100000004,30384.76,726624,98817357
3906,37609741915,100000004,30416.87,726617,98817337
3906,37610486583,100000004,30449.00,726557,98817375
3906,37610640185,100000008,30481.12,726078,98817923
3906,37610233281,100000008,30513.24,725156,98818826
3905,37610363488,100000004,30545.36,726624,98817368
3905,37609673004,100000004,30577.48,726624,98817350
3905,37609830765,100000004,30609.60,726624,98817347
3906,37610135410,100000004,30641.71,726593,98817344
3906,37610577175,100000008,30673.83,726537,98817411
3906,37610244086,100000012,30705.95,725634,98818358
3905,37610153114,100000008,30738.07,725644,98818375
3906,37610243586,100000004,30770.19,726624,98817366
3905,37609992784,100000008,30802.31,726624,98817349
3905,37609716079,100000008,30834.42,726624,98817352
3904,37610465380,100000008,30866.55,726561,98817367
3905,37610359576,100000016,30898.66,726528,98817463
3904,37610154235,100000004,30930.79,725157,98818816
3905,37610382924,100000008,30962.90,726162,98817864
3906,37609925592,100000004,30995.02,726624,98817334
3906,37609968644,100000008,31027.14,726624,98817354
3905,37609714469,100000004,31059.26,726624,98817336
3906,37610493573,100000004,31091.38,726554,98817379
3906,37610610023,100000004,31123.50,726135,98817860
3906,37610232643,100000004,31155.62,725123,98818855
3905,37610361549,100000008,31187.74,726596,98817402
3906,37609721657,100000004,31219.85,726624,98817348
3905,37609833975,100000004,31251.98,726624,98817356
3906,37610003380,100000004,31284.10,726600,98817330
3904,37610617446,100000004,31316.22,726539,98817409
3906,37610372914,100000008,31348.33,725688,98818301
3906,37610135138,100000004,31380.45,725581,98818430
3906,37610267800,100000004,31412.57,726624,98817366
3906,37609916248,100000004,31444.69,726624,98817336
3905,37609721132,100000008,31476.81,726624,98817363
3905,37610470656,100000020,31508.93,726563,98817374
3905,37610285384,100000004,31541.05,726533,98817439
3906,37610170410,100000012,31573.17,725208,98818771
3905,37610360907,100000004,31605.29,726104,98817930
3905,37610078276,100000004,31637.40,726624,98817331
3905,37609882336,100000016,31669.53,726624,98817364
3905,37609723651,100000004,31701.64,726624,98817336
3906,37610572105,100000004,31733.76,726554,98817374
3906,37610531275,100000004,31765.88,726199,98817799
3906,37610184866,100000010,31798.01,725124,98818853
3906,37610399702,100000010,31830.12,726531,98817477
3905,37609744880,100000004,31862.25,726624,98817352
3906,37609816506,100000004,31894.36,726624,98817354
3904,37609927390,100000004,31926.48,726602,98817331
3904,37610630842,100000004,31958.60,726546,98817396
3906,37610336377,100000008,31990.72,725736,98818253
3906,37610271805,100000004,32022.84,725524,98818486
3907,37610272267,100000006,32054.96,726624,98817367
3906,37609869121,100000002,32087.08,726624,98817331
3906,37609704217,100000008,32119.19,726624,98817359
3906,37610446435,100000008,32151.32,726567,98817370
3905,37610320185,100000004,32183.44,726535,98817428
3905,37610130375,100000004,32215.56,725266,98818700
3906,37610388850,100000006,32247.67,726040,98817985
3906,37610086322,100000002,32279.79,726624,98817354
3905,37609904611,100000004,32311.91,726624,98817352
3906,37609689383,100000004,32344.03,726624,98817332
3907,37610624429,100000004,32376.15,726554,98817380
3906,37610440017,100000004,32408.27,726262,98817731
3906,37610191788,100000004,32440.39,725128,98818843
3906,37610327317,100000004,32472.51,726464,98817539
3906,37609883333,100000008,32504.63,726624,98817357
3906,37609833363,100000004,32536.74,726624,98817344
3906,37609854725,100000008,32568.86,726604,98817346
3906,37610607858,100000004,32600.98,726555,98817374
3905,37610449898,100000004,32633.11,725787,98818206
3906,37610291053,100000008,32665.23,725462,98818552
3906,37610072752,100000008,32697.34,726624,98817363
3906,37610035689,100000004,32729.46,726624,98817344
3905,37609840485,100000016,32761.58,726624,98817365
3906,37610186011,100000004,32793.70,726572,98817360
3906,37610491977,100000004,32825.82,726531,98817431
3906,37610036634,100000008,32857.94,725315,98818653
3905,37610300039,100000012,32890.06,725990,98818044
3905,37610236216,100000004,32922.17,726624,98817352
3906,37609918442,100000004,32954.30,726624,98817361
3907,37609647184,100000004,32986.41,726624,98817326
3907,37610678290,100000004,33018.53,726554,98817371
3906,37610297404,100000012,33050.65,726320,98817687
3905,37610377512,100000008,33082.78,725116,98818859
3905,37610202520,100000004,33114.89,726418,98817590
3906,37609831845,100000016,33147.01,726624,98817359
3906,37609919719,100000008,33179.13,726624,98817351
3931,37609941698,100000012,33211.25,726545,98817409
3972,37610566143,100000008,33243.37,726559,98817378
3905,37610554774,100000016,33275.48,725908,98818096
3903,37610159385,100000004,33307.61,725332,98818681
3901,37610192552,100000008,33339.73,726624,98817347
3902,37609987126,100000008,33371.85,726624,98817360
3902,37609826908,100000004,33403.96,726624,98817333
3902,37610076403,100000012,33436.07,726580,98817383
3902,37610595692,100000004,33468.20,726535,98817423
3903,37610112000,100000008,33500.32,725458,98818509
3901,37610352058,100000012,33532.43,725835,98818184
3902,37610117978,100000004,33564.55,726624,98817369
3901,37609957937,100000004,33596.67,726624,98817350
3902,37609671465,100000004,33628.79,726624,98817347
3902,37610675545,100000016,33660.90,726554,98817371
3902,37610258139,100000004,33693.02,726439,98817558
3902,37610208842,100000008,33725.14,725117,98818842
3902,37610277946,100000008,33757.26,726298,98817730
3902,37609914221,100000004,33789.37,726624,98817342
3901,37609859792,100000008,33821.49,726624,98817355
3902,37609834303,100000016,33853.61,726616,98817342
3902,37610663310,100000016,33885.72,726552,98817392
3906,37610502823,100000004,33917.84,725974,98818023
3902,37610162104,100000008,33949.96,725266,98818740
3902,37610231017,100000004,33982.07,726624,98817355
3902,37609929440,100000004,34014.20,726624,98817357
3901,37609859780,100000008,34046.31,726624,98817338
3902,37610118172,100000004,34078.43,726581,98817369
3903,37610510090,100000004,34110.55,726539,98817407
3903,37610182403,100000004,34142.67,725541,98818433
3903,37610282740,100000008,34174.79,725747,98818271
3901,37610169430,100000004,34206.90,726624,98817367
3902,37609986491,100000008,34239.01,726624,98817353
3902,37609679438,100000008,34271.14,726624,98817347
3902,37610579518,100000004,34303.25,726554,98817367
3902,37610229695,100000008,34335.37,726497,98817503
3902,37610145534,100000008,34367.49,725105,98818854
3902,37610393074,100000004,34399.60,726252,98817766
3901,37609985166,100000012,34431.72,726624,98817347
3901,37609892690,100000004,34463.85,726624,98817362
3904,37609756526,100000008,34495.96,726617,98817333
3901,37610519492,100000008,34528.08,726557,98817383
3902,37610675501,100000004,34560.20,726039,98817956
3902,37610175157,100000004,34592.31,725195,98818786
3901,37610264604,100000001,34624.43,726624,98817367
3900,37609809518,100000003,34656.54,726624,98817356
3900,37609844229,100000012,34688.66,726624,98817343
3902,37610052359,100000004,34720.79,726590,98817356
3902,37610656421,100000004,34752.90,726532,98817409
3902,37610146563,100000002,34785.02,725602,98818381
3902,37610251574,100000002,34817.13,725684,98818322
3902,37610265065,100000004,34849.26,726624,98817369
3902,37609940499,100000008,34881.37,726624,98817358
3902,37609637811,100000004,34913.49,726624,98817342
3902,37610609528,100000004,34945.60,726556,98817362
3902,37610219772,100000004,34977.72,726530,98817462
3903,37610136397,100000004,35009.84,725132,98818826
3902,37610405036,100000008,35041.95,726190,98817838
3903,37609998924,100000004,35074.07,726624,98817337
3902,37609911569,100000012,35106.20,726624,98817361
3902,37609676570,100000004,35138.31,726622,98817336
3902,37610514154,100000004,35170.43,726554,98817380
3904,37610645982,100000004,35202.55,726104,98817888
3906,37610237563,100000004,35234.67,725128,98818852
3907,37610372695,100000004,35266.78,726624,98817369
3906,37609680719,100000004,35298.90,726624,98817348
3907,37609808034,100000004,35331.02,726624,98817351
3906,37610113567,100000004,35363.13,726593,98817341
3906,37610584511,100000012,35395.25,726542,98817412
3905,37610278687,100000004,35427.37,725646,98818338
3906,37610133403,100000008,35459.49,725627,98818392
3906,37610295373,100000004,35491.61,726624,98817363
3906,37609966639,100000004,35523.73,726624,98817347
3906,37609685952,100000004,35555.84,726624,98817349
3906,37610465210,100000004,35587.97,726563,98817358
3906,37610346353,100000012,35620.08,726531,98817453
3907,37610173576,100000008,35652.20,725173,98818808
3907,37610379087,100000004,35684.32,726141,98817883
3907,37609901992,100000004,35716.43,726624,98817330
3906,37610025410,100000004,35748.55,726624,98817354
3906,37609671649,100000004,35780.67,726624,98817334
3905,37610494799,100000016,35812.78,726554,98817385
3904,37610640082,100000008,35844.90,726160,98817845
3905,37610205618,100000008,35877.02,725117,98818868
3905,37610348400,100000004,35909.13,726577,98817414
3906,37609755039,100000004,35941.26,726624,98817350
3907,37609848842,100000004,35973.37,726624,98817354
3906,37609956417,100000004,36005.49,726601,98817332
3906,37610672942,100000004,36037.61,726538,98817405
3905,37610304336,100000012,36069.73,725704,98818289
3905,37610215090,100000004,36101.84,725565,98818447
3905,37610222564,100000004,36133.97,726624,98817369
3905,37609916562,100000004,36166.08,726624,98817330
3907,37609747696,100000004,36198.20,726624,98817358
3907,37610438310,100000004,36230.31,726565,98817361
3907,37610316372,100000004,36262.43,726533,98817436
3907,37610137753,100000004,36294.56,725221,98818749
3907,37610362380,100000004,36326.67,726089,98817941
3907,37610077383,100000004,36358.79,726624,98817339
3906,37609914994,100000008,36390.91,726624,98817359
3905,37609700339,100000004,36423.02,726624,98817336
3905,37610582553,100000008,36455.13,726554,98817377
3904,37610514026,100000004,36487.26,726215,98817782
3905,37610140052,100000012,36519.38,725135,98818841
3906,37610410289,100000020,36551.49,726504,98817515
3907,37609784032,100000008,36583.61,726624,98817360
3906,37609803159,100000004,36615.73,726624,98817347
3907,37609940650,100000016,36647.85,726603,98817348
3907,37610628464,100000004,36679.96,726545,98817394
3907,37610329159,100000008,36712.08,725751,98818242
3905,37610345058,100000004,36744.20,725509,98818499
3906,37610168522,100000016,36776.32,726624,98817376
3906,37609943334,100000004,36808.44,726624,98817336
4011,37609750974,100000004,36840.56,726624,98817353
3911,37610353052,100000004,36872.67,726569,98817366
3908,37610459106,100000004,36904.79,726534,98817429
3906,37610015663,100000016,36936.91,725277,98818700
3907,37610366142,100000008,36969.03,726028,98818000
3909,37610158950,100000004,37001.15,726624,98817355
3907,37609854399,100000008,37033.27,726624,98817357
3905,37609686288,100000004,37065.38,726624,98817330
3907,37610605315,100000004,37097.50,726554,98817376
3907,37610435606,100000008,37129.62,726283,98817716
3907,37610230327,100000004,37161.73,725124,98818845
3907,37610332462,100000008,37193.86,726447,98817564
3907,37609861686,100000008,37225.97,726624,98817354
3907,37609855901,100000004,37258.09,726624,98817346
3906,37609839293,100000008,37290.20,726604,98817349
3907,37610610342,100000008,37322.32,726555,98817378
