latency(lag),total size,packet,time_stamp,err_count,success_count
5206,37609936565,100000020,1597823790.00,0,99543988
5200,37610509626,100000012,1597823806.00,0,99543969
5203,37610270826,100000032,1597823822.00,0,99543953
5204,37610424312,100000032,1597823838.00,0,99544047
5205,37610256559,100000015,1597823854.00,0,99544028
5202,37610316943,100000001,1597823870.00,0,99543952
5200,37609719278,100000012,1597823887.00,0,99543970
5198,37610468980,100000024,1597823903.00,0,99544020
5197,37609815892,100000020,1597823919.00,0,99544003
5202,37610147535,100000012,1597823935.00,0,99543991
5202,37610075396,100000016,1597823951.00,0,99543947
5204,37610196810,100000016,1597823967.00,0,99543966
5206,37610556484,100000020,1597823983.00,0,99543989
5204,37610063458,100000023,1597823999.00,0,99544009
5397,37713164139,100000001,1597824015.00,0,99544123
5238,37671853229,100000008,1597824031.00,0,99544026
5198,37610100368,100000006,1597824047.00,0,99543991
5214,37623990172,100000022,1597824063.00,0,99544012
5204,37609701602,100000020,1597824079.00,0,99543990
5208,37610155679,100000004,1597824095.00,0,99543997
5206,37610127337,100000026,1597824111.00,0,99544021
5203,37609937785,100000006,1597824128.00,0,99543945
5202,37610503801,100000004,1597824144.00,0,99543946
5199,37610013703,100000008,1597824160.00,0,99543960
5199,37610179073,100000008,1597824176.00,0,99543984
5202,37609919902,100000012,1597824192.00,0,99543993
5204,37610323460,100000004,1597824208.00,0,99543928
5209,37610517254,100000016,1597824224.00,0,99543977
5205,37610325081,100000012,1597824240.00,0,99544017
5202,37610309663,100000008,1597824256.00,0,99543989
5203,37610230515,100000024,1597824272.00,0,99543986
5208,37610007103,100000024,1597824288.00,0,99544029
5204,37610285411,100000024,1597824304.00,0,99543998
5200,37609979086,100000004,1597824320.00,0,99543989
5198,37609721648,100000024,1597824336.00,0,99543992
5200,37609816179,100000008,1597824352.00,0,99543971
5202,37609855592,100000004,1597824368.00,0,99543951
5204,37610078581,100000012,1597824384.00,0,99543942
5201,37610810265,100000008,1597824400.00,0,99543930
5194,37610415648,100000020,1597824416.00,0,99543959
5193,37610410553,100000028,1597824432.00,0,99544067
5187,37610220212,100000032,1597824448.00,0,99543960
5195,37610123673,100000008,1597824464.00,0,99543998
5202,37610381343,100000012,1597824480.00,0,99544036
5205,37610352001,100000004,1597824497.00,0,99543988
5209,37610234812,100000008,1597824513.00,0,99543980
5206,37609717238,100000008,1597824529.00,0,99543988
5204,37609813852,100000020,1597824545.00,0,99543983
5203,37609908166,100000016,1597824561.00,0,99543976
5206,37609745416,100000012,1597824577.00,0,99543969
5209,37610646721,100000008,1597824593.00,0,99543936
5213,37611221178,100000004,1597824609.00,0,99543963
5209,37610352368,100000004,1597824625.00,0,99543981
5207,37610707330,100000028,1597824641.00,0,99543949
5209,37610119044,100000016,1597824657.00,0,99543988
5213,37610315889,100000020,1597824673.00,0,99544022
5211,37610605227,100000021,1597824689.00,0,99544017
5208,37609777348,100000011,1597824705.00,0,99543958
5204,37610260844,100000008,1597824721.00,0,99543999
5203,37609912271,100000024,1597824737.00,0,99544014
5205,37610140784,100000032,1597824753.00,0,99544016
5207,37609751123,100000012,1597824769.00,0,99543949
5210,37610566807,100000005,1597824785.00,0,99543952
5211,37609984649,100000015,1597824801.00,0,99543956
5210,37610387125,100000032,1597824817.00,0,99544052
5209,37609946333,100000028,1597824833.00,0,99543965
5202,37610153165,100000016,1597824850.00,0,99544002
5202,37609797761,100000020,1597824866.00,0,99543998
5207,37610789143,100000016,1597824882.00,0,99543970
5208,37610057171,100000028,1597824898.00,0,99543978
5210,37610411602,100000020,1597824914.00,0,99543975
5209,37609841886,100000016,1597824930.00,0,99544027
5210,37609960940,100000024,1597824946.00,0,99543971
5209,37610026227,100000008,1597824962.00,0,99543958
5209,37610819413,100000020,1597824978.00,0,99543995
5205,37610100781,100000020,1597824994.00,0,99543978
5207,37610597050,100000004,1597825010.00,0,99544008
5211,37609846957,100000020,1597825026.00,0,99543972
5214,37610266657,100000016,1597825042.00,0,99544020
5211,37610171012,100000016,1597825058.00,0,99543982
5210,37610001160,100000016,1597825074.00,0,99543995
5214,37609920152,100000004,1597825090.00,0,99543955
5220,37609742300,100000020,1597825106.00,0,99543993
5218,37610035589,100000024,1597825122.00,0,99543972
5215,37610431900,100000028,1597825138.00,0,99543979
5213,37609952845,100000020,1597825154.00,0,99543938
5211,37610699343,100000008,1597825170.00,0,99543974
5214,37610614482,100000018,1597825186.00,0,99544016
5218,37611572477,100000010,1597825203.00,0,99543965
5213,37609992270,100000012,1597825219.00,0,99543963
5209,37610588790,100000024,1597825235.00,0,99544056
5207,37609926425,100000032,1597825251.00,0,99544043
5200,37610580955,100000028,1597825267.00,0,99543981
5205,37609672719,100000024,1597825283.00,0,99543992
5206,37610160275,100000012,1597825299.00,0,99543983
5210,37609692275,100000032,1597825315.00,0,99544013
5212,37609765494,100000020,1597825331.00,0,99543983
5218,37609829794,100000012,1597825347.00,0,99543950
5214,37610502428,100000020,1597825363.00,0,99543945
5210,37610632449,100000004,1597825379.00,0,99543948
5212,37610513296,100000004,1597825395.00,0,99543975
5217,37609987359,100000004,1597825411.00,0,99543943
5223,37610837156,100000028,1597825427.00,0,99544068
5216,37610270479,100000008,1597825443.00,0,99543981
5212,37609948212,100000020,1597825459.00,0,99543982
5214,37610269071,100000032,1597825475.00,0,99544024
5218,37610062195,100000032,1597825491.00,0,99544005
5217,37610078589,100000032,1597825507.00,0,99544029
5212,37609826185,100000020,1597825523.00,0,99543990
5210,37609865927,100000012,1597825539.00,0,99543930
5208,37610654399,100000004,1597825555.00,0,99543958
5212,37610170589,100000004,1597825572.00,0,99543992
5214,37610059657,100000012,1597825588.00,0,99543987
5216,37609771375,100000020,1597825604.00,0,99543969
5216,37610368222,100000016,1597825620.00,0,99544010
5216,37610632873,100000030,1597825636.00,0,99543982
5216,37610182517,100000010,1597825652.00,0,99543965
5209,37610109940,100000012,1597825668.00,0,99543998
5207,37610258751,100000020,1597825684.00,0,99544004
5214,37609715373,100000024,1597825700.00,0,99543967
5215,37610247166,100000024,1597825716.00,0,99544003
5217,37610264784,100000024,1597825732.00,0,99543985
5214,37610250016,100000012,1597825748.00,0,99543969
5214,37610516331,100000012,1597825764.00,0,99543983
5214,37610237022,100000004,1597825780.00,0,99543985
5209,37609769510,100000024,1597825796.00,0,99543982
5211,37612113596,100000032,1597825812.00,0,99544029
5213,37610024882,100000032,1597825828.00,0,99544023
5216,37610008693,100000012,1597825844.00,0,99543970
5220,37609772453,100000016,1597825860.00,0,99543992
5214,37610141507,100000020,1597825876.00,0,99543960
5214,37610399835,100000008,1597825892.00,0,99543945
5211,37609758804,100000018,1597825908.00,0,99543978
5220,37610407390,100000010,1597825925.00,0,99543958
5217,37610629818,100000016,1597825941.00,0,99543984
5214,37610164778,100000016,1597825957.00,0,99543966
5210,37610550622,100000016,1597825973.00,0,99544022
5211,37609816363,100000004,1597825989.00,0,99543973
5214,37610602840,100000020,1597826005.00,0,99544043
5216,37610110971,100000008,1597826021.00,0,99543989
5212,37610014530,100000024,1597826037.00,0,99543987
5207,37609918922,100000024,1597826053.00,0,99544004
5206,37610005548,100000004,1597826069.00,0,99543974
5199,37609529308,100000028,1597826085.00,0,99543988
5205,37609785831,100000028,1597826101.00,0,99543982
5206,37610371976,100000004,1597826117.00,0,99543933
5212,37610616879,100000016,1597826133.00,0,99543934
5214,37610334617,100000032,1597826149.00,0,99543994
5214,37610756786,100000004,1597826165.00,0,99543989
5211,37609953576,100000032,1597826181.00,0,99544010
5210,37610442671,100000010,1597826197.00,0,99543994
5214,37610194489,100000018,1597826213.00,0,99544010
5216,37610266915,100000024,1597826229.00,0,99544027
5218,37609914229,100000004,1597826245.00,0,99543989
5218,37610245509,100000008,1597826261.00,0,99543967
5213,37609727978,100000004,1597826278.00,0,99543960
5216,37609648965,100000032,1597826294.00,0,99543994
5218,37610520838,100000008,1597826310.00,0,99543963
5218,37609993774,100000008,1597826326.00,0,99543936
5215,37610352337,100000032,1597826342.00,0,99544031
5212,37609869254,100000024,1597826358.00,0,99543968
5212,37610637008,100000004,1597826374.00,0,99543960
5212,37610281313,100000008,1597826390.00,0,99543976
5215,37611728854,100000004,1597826406.00,0,99543998
5217,37610390350,100000004,1597826422.00,0,99543982
5217,37610089895,100000028,1597826438.00,0,99544011
5217,37609914904,100000024,1597826454.00,0,99543974
5215,37609983957,100000032,1597826470.00,0,99544013
5214,37609871660,100000020,1597826486.00,0,99543999
5209,37610567795,100000020,1597826502.00,0,99543987
5211,37610200118,100000032,1597826518.00,0,99543971
5218,37610335761,100000008,1597826534.00,0,99543974
5217,37610350344,100000004,1597826550.00,0,99543992
5218,37609865606,100000028,1597826566.00,0,99543986
5217,37610000425,100000020,1597826582.00,0,99544023
5213,37610201250,100000032,1597826598.00,0,99544019
5214,37609909507,100000020,1597826614.00,0,99543963
5210,37610419705,100000012,1597826631.00,0,99543955
5210,37609949728,100000014,1597826647.00,0,99543984
5215,37610369240,100000002,1597826663.00,0,99543958
5222,37609813340,100000020,1597826679.00,0,99543995
5226,37610663340,100000028,1597826695.00,0,99543950
5222,37610056762,100000024,1597826711.00,0,99543973
5220,37610632402,100000002,1597826727.00,0,99544043
5222,37610126932,100000014,1597826743.00,0,99543968
5225,37610517079,100000008,1597826759.00,0,99543988
5221,37609863391,100000028,1597826775.00,0,99544027
5219,37610278555,100000004,1597826791.00,0,99543982
5215,37609924304,100000004,1597826807.00,0,99543974
5217,37609716847,100000028,1597826823.00,0,99544001
5221,37610007012,100000016,1597826839.00,0,99543976
5219,37609662642,100000028,1597826855.00,0,99543986
5216,37610124142,100000004,1597826871.00,0,99543923
5210,37610963091,100000008,1597826887.00,0,99543934
5208,37610117033,100000028,1597826903.00,0,99543974
5207,37610488463,100000008,1597826919.00,0,99544039
5210,37610323986,100000008,1597826935.00,0,99543945
5215,37610027490,100000032,1597826951.00,0,99544005
5219,37610280962,100000016,1597826967.00,0,99544044
5221,37610456919,100000012,1597826983.00,0,99543991
5218,37610034693,100000020,1597827000.00,0,99544008
5216,37611774096,100000004,1597827016.00,0,99543986
5218,37609966346,100000012,1597827032.00,0,99543995
5223,37609825892,100000020,1597827048.00,0,99543970
5228,37609836061,100000024,1597827064.00,0,99544003
5224,37610390733,100000006,1597827080.00,0,99543931
5218,37609903705,100000010,1597827096.00,0,99543958
5222,37610243265,100000024,1597827112.00,0,99544019
5224,37610583331,100000020,1597827128.00,0,99543946
5225,37610413809,100000032,1597827144.00,0,99543998
5220,37610254271,100000008,1597827160.00,0,99543981
5217,37610531891,100000024,1597827176.00,0,99544043
5216,37610049956,100000028,1597827192.00,0,99543982
5216,37609820106,100000012,1597827208.00,0,99543981
5219,37610101894,100000008,1597827224.00,0,99544003
5222,37609873909,100000020,1597827240.00,0,99543996
5222,37610236860,100000020,1597827256.00,0,99543969
5223,37610582385,100000004,1597827272.00,0,99543954
5221,37609919304,100000028,1597827288.00,0,99543988
5221,37610310674,100000020,1597827304.00,0,99544008
5214,37609938277,100000032,1597827320.00,0,99543978
5219,37610269694,100000020,1597827336.00,0,99544011
5221,37609838457,100000004,1597827353.00,0,99543995
5222,37610270861,100000024,1597827369.00,0,99543964
5221,37610412605,100000032,1597827385.00,0,99543986
5221,37610064544,100000020,1597827401.00,0,99543973
5219,37610034703,100000024,1597827417.00,0,99544013
5216,37610216745,100000032,1597827433.00,0,99544016
5215,37609781891,100000032,1597827449.00,0,99543951
5217,37610879426,100000008,1597827465.00,0,99543970
5220,37610209143,100000012,1597827481.00,0,99543993
5223,37610428294,100000012,1597827497.00,0,99544032
5223,37609959218,100000004,1597827513.00,0,99543937
5220,37610244015,100000024,1597827529.00,0,99544032
5218,37610146587,100000012,1597827545.00,0,99544016
5224,37610111629,100000004,1597827561.00,0,99543954
5222,37609592892,100000004,1597827577.00,0,99543981
5221,37610016240,100000016,1597827593.00,0,99543982
5337,37699395551,100000020,1597827609.00,0,99544014
5369,37685384935,100000032,1597827626.00,0,99543972
5217,37610011509,100000024,1597827642.00,0,99543965
5218,37610322184,100000004,1597827658.00,0,99543925
5233,37623031079,100000016,1597827674.00,0,99544103
5217,37609852384,100000012,1597827690.00,0,99543944
5214,37610891286,100000024,1597827706.00,0,99543949
5211,37610216811,100000012,1597827722.00,0,99543941
5205,37610682357,100000032,1597827738.00,0,99544019
5210,37610474318,100000009,1597827754.00,0,99544001
5211,37609807133,100000023,1597827770.00,0,99543965
5217,37610572594,100000008,1597827786.00,0,99544036
5221,37610262794,100000020,1597827802.00,0,99544026
5223,37610044277,100000016,1597827818.00,0,99543997
5227,37609994866,100000003,1597827834.00,0,99543963
5224,37609997446,100000001,1597827850.00,0,99543978
5226,37609760372,100000012,1597827866.00,0,99543973
5232,37609841032,100000001,1597827882.00,0,99543956
5234,37610240754,100000015,1597827898.00,0,99543958
5233,37610086492,100000016,1597827914.00,0,99543957
5227,37610180739,100000012,1597827930.00,0,99543989
5230,37610549850,100000008,1597827946.00,0,99543950
5232,37610409351,100000016,1597827963.00,0,99543959
5233,37610318289,100000004,1597827979.00,0,99544007
5229,37610449591,100000012,1597827995.00,0,99544023
5227,37610012566,100000016,1597828011.00,0,99543964
5226,37609835969,100000008,1597828027.00,0,99543984
5226,37610332153,100000032,1597828043.00,0,99544040
5229,37609948295,100000012,1597828059.00,0,99543969
5231,37609988520,100000006,1597828075.00,0,99543964
5233,37610496476,100000022,1597828091.00,0,99543973
5232,37609979243,100000028,1597828107.00,0,99543975
5231,37610404935,100000004,1597828123.00,0,99544000
5228,37609933281,100000016,1597828139.00,0,99543968
5223,37610171482,100000016,1597828155.00,0,99543993
5228,37609765391,100000016,1597828171.00,0,99544009
5229,37610647269,100000020,1597828187.00,0,99543961
5233,37611722098,100000012,1597828203.00,0,99543988
5230,37609858367,100000016,1597828219.00,0,99543964
5230,37610319971,100000004,1597828235.00,0,99543994
5228,37610178831,100000004,1597828251.00,0,99543970
5223,37609744843,100000012,1597828267.00,0,99543954
5225,37610761752,100000032,1597828283.00,0,99543976
5229,37610149755,100000032,1597828299.00,0,99544021
5230,37610424844,100000012,1597828316.00,0,99544037
5233,37610410382,100000012,1597828332.00,0,99543942
5228,37610019130,100000024,1597828348.00,0,99544010
5227,37609994992,100000032,1597828364.00,0,99544022
5228,37610418464,100000020,1597828380.00,0,99544008
5233,37609555751,100000012,1597828396.00,0,99543975
5230,37610087050,100000004,1597828412.00,0,99543970
5227,37609498024,100000008,1597828428.00,0,99543969
5223,37610321548,100000016,1597828444.00,0,99543959
5225,37610152625,100000008,1597828460.00,0,99543934
5226,37610801589,100000024,1597828476.00,0,99543954
5228,37610276782,100000008,1597828492.00,0,99543999
5225,37610417137,100000024,1597828508.00,0,99544012
5220,37609902719,100000004,1597828524.00,0,99543938
5217,37610650447,100000020,1597828540.00,0,99544046
5214,37609986742,100000016,1597828556.00,0,99544019
5219,37610471785,100000028,1597828572.00,0,99544002
5221,37609792809,100000004,1597828588.00,0,99543982
5224,37609945867,100000004,1597828604.00,0,99543971
5230,37609917850,100000016,1597828620.00,0,99543980
5226,37609725782,100000012,1597828636.00,0,99543986
5224,37609989506,100000028,1597828652.00,0,99543956
5224,37610452730,100000016,1597828669.00,0,99543960
5228,37610184488,100000032,1597828685.00,0,99543976
5231,37610808736,100000020,1597828701.00,0,99543992
5234,37609841027,100000016,1597828717.00,0,99543946
5228,37610569894,100000024,1597828733.00,0,99544050
5227,37610412530,100000032,1597828749.00,0,99544042
5227,37609936832,100000012,1597828765.00,0,99543951
5233,37610173024,100000008,1597828781.00,0,99543998
5228,37610121977,100000032,1597828797.00,0,99544026
5226,37611529174,100000028,1597828813.00,0,99543991
5224,37610182787,100000032,1597828829.00,0,99544001
5224,37609877024,100000028,1597828845.00,0,99543981
5228,37610536684,100000004,1597828861.00,0,99543939
5228,37610134496,100000032,1597828877.00,0,99543986
5230,37609970541,100000032,1597828893.00,0,99544035
5231,37610134907,100000008,1597828909.00,0,99543952
5230,37610065918,100000016,1597828925.00,0,99544001
5231,37610291351,100000028,1597828941.00,0,99543991
5223,37610554720,100000016,1597828957.00,0,99543970
5222,37609963551,100000016,1597828973.00,0,99543973
5231,37610226976,100000032,1597828989.00,0,99544025
5229,37610097505,100000004,1597829005.00,0,99543973
5230,37609685164,100000020,1597829021.00,0,99543980
5233,37610762606,100000008,1597829038.00,0,99543981
5230,37610646436,100000004,1597829054.00,0,99543951
5226,37610412980,100000012,1597829070.00,0,99543986
5224,37610291489,100000032,1597829086.00,0,99544040
5224,37609750898,100000008,1597829102.00,0,99543940
5225,37610411032,100000032,1597829118.00,0,99544044
5230,37610011423,100000028,1597829134.00,0,99544034
5231,37609938642,100000004,1597829150.00,0,99543955
5230,37609716056,100000004,1597829166.00,0,99543968
5228,37610191908,100000008,1597829182.00,0,99543956
5225,37610308720,100000020,1597829198.00,0,99543963
5232,37609828215,100000028,1597829214.00,0,99543987
5231,37610428205,100000020,1597829230.00,0,99543961
5229,37610605855,100000016,1597829246.00,0,99543983
5224,37610333889,100000004,1597829262.00,0,99543953
5223,37610433282,100000020,1597829278.00,0,99544011
5226,37609949985,100000012,1597829294.00,0,99543995
5229,37610476388,100000020,1597829310.00,0,99544056
5225,37610241455,100000020,1597829326.00,0,99543979
5222,37609999430,100000016,1597829342.00,0,99543993
5219,37609751610,100000024,1597829358.00,0,99543992
5213,37610139539,100000004,1597829374.00,0,99543987
5218,37609609804,100000012,1597829391.00,0,99543969
5220,37611825455,100000016,1597829407.00,0,99543960
5223,37609871243,100000032,1597829423.00,0,99543969
5228,37610582715,100000020,1597829439.00,0,99543935
5228,37610810892,100000024,1597829455.00,0,99543969
5225,37610170573,100000028,1597829471.00,0,99544016
5224,37610164440,100000004,1597829487.00,0,99543960
5223,37610641483,100000016,1597829503.00,0,99544033
5228,37609912225,100000004,1597829519.00,0,99543988
5231,37610312882,100000004,1597829535.00,0,99543983
5234,37609858172,100000028,1597829551.00,0,99544004
5226,37610346666,100000024,1597829567.00,0,99544015
5228,37609830218,100000016,1597829583.00,0,99543991
5227,37609815448,100000004,1597829599.00,0,99543959
5232,37610096731,100000020,1597829615.00,0,99543958
5228,37610391939,100000020,1597829631.00,0,99543981
5226,37610167098,100000020,1597829647.00,0,99543991
5224,37610133099,100000010,1597829663.00,0,99543988
5222,37609879570,100000006,1597829679.00,0,99543929
5226,37610817129,100000032,1597829695.00,0,99544024
5227,37610046238,100000028,1597829711.00,0,99543999
5229,37610562854,100000016,1597829727.00,0,99543990
5231,37610020715,100000008,1597829744.00,0,99543997
5228,37610094646,100000016,1597829760.00,0,99543963
5228,37609971534,100000024,1597829776.00,0,99543993
5226,37609923727,100000032,1597829792.00,0,99544035
5220,37610314591,100000032,1597829808.00,0,99543974
5221,37610421751,100000008,1597829824.00,0,99543953
5229,37610298426,100000012,1597829840.00,0,99543988
5227,37610184962,100000004,1597829856.00,0,99543984
5230,37609931863,100000012,1597829872.00,0,99543981
5228,37610234541,100000016,1597829888.00,0,99544010
5226,37609904842,100000032,1597829904.00,0,99544008
5225,37609940929,100000016,1597829920.00,0,99543976
5221,37610272617,100000004,1597829936.00,0,99543956
5222,37610263852,100000004,1597829952.00,0,99543956
5224,37610071902,100000032,1597829968.00,0,99543977
5228,37609948325,100000024,1597829984.00,0,99544018
5232,37610482620,100000032,1597830000.00,0,99543961
5226,37612128593,100000016,1597830016.00,0,99543971
5224,37610398700,100000024,1597830032.00,0,99544016
5226,37610230754,100000020,1597830048.00,0,99544035
5232,37610100740,100000032,1597830064.00,0,99543993
5229,37610449977,100000004,1597830080.00,0,99544017
5225,37610020972,100000012,1597830097.00,0,99543990
5221,37610109161,100000020,1597830113.00,0,99543992
5222,37609833950,100000016,1597830129.00,0,99543993
5224,37609913637,100000008,1597830145.00,0,99543976
5227,37609612538,100000001,1597830161.00,0,99543956
5221,37609982002,100000027,1597830177.00,0,99543970
5219,37610672393,100000020,1597830193.00,0,99543925
5216,37610225746,100000008,1597830209.00,0,99543955
5214,37610763956,100000008,1597830225.00,0,99543988
5208,37610358964,100000004,1597830241.00,0,99544005
5217,37609836083,100000020,1597830257.00,0,99543940
5217,37610599676,100000032,1597830273.00,0,99544066
5222,37610170262,100000028,1597830289.00,0,99544039
5225,37610205674,100000016,1597830305.00,0,99543994
5225,37609910523,100000012,1597830321.00,0,99543979
5223,37610086871,100000016,1597830337.00,0,99543988
5221,37609689472,100000020,1597830353.00,0,99543977
5221,37609952994,100000014,1597830369.00,0,99543990
5225,37610005774,100000014,1597830385.00,0,99543939
5227,37610266887,100000024,1597830401.00,0,99543976
5232,37610210609,100000028,1597830417.00,0,99543974
5227,37610726240,100000008,1597830433.00,0,99543981
5223,37609818493,100000004,1597830449.00,0,99543930
5226,37610823050,100000028,1597830466.00,0,99544060
5228,37610204324,100000004,1597830482.00,0,99543995
5229,37610342149,100000006,1597830498.00,0,99543952
5226,37609785787,100000002,1597830514.00,0,99543979
5223,37610337083,100000004,1597830530.00,0,99544009
5222,37609782091,100000016,1597830546.00,0,99543997
5219,37609992037,100000012,1597830562.00,0,99543966
5224,37610171471,100000016,1597830578.00,0,99543953
5225,37610206820,100000012,1597830594.00,0,99543957
5227,37611785912,100000020,1597830610.00,0,99543981
5227,37610097991,100000020,1597830626.00,0,99544032
5225,37609842713,100000024,1597830642.00,0,99543958
5227,37610162941,100000004,1597830658.00,0,99544018
5219,37610129313,100000020,1597830674.00,0,99543988
5218,37610673258,100000004,1597830690.00,0,99543943
5222,37609819368,100000012,1597830706.00,0,99543956
5225,37610317572,100000014,1597830722.00,0,99543999
5225,37610119217,100000026,1597830738.00,0,99544012
5227,37609670089,100000024,1597830754.00,0,99543977
5225,37610384245,100000020,1597830770.00,0,99543987
5224,37610620797,100000004,1597830786.00,0,99543958
5223,37610434181,100000004,1597830802.00,0,99543980
5221,37610210922,100000013,1597830819.00,0,99544020
5222,37610288255,100000027,1597830835.00,0,99543955
5222,37610344195,100000004,1597830851.00,0,99544010
5224,37610022310,100000024,1597830867.00,0,99544017
5227,37609913620,100000004,1597830883.00,0,99543971
5230,37609873449,100000008,1597830899.00,0,99543974
5225,37610076556,100000016,1597830915.00,0,99543954
5223,37610333212,100000012,1597830931.00,0,99543962
5224,37609862188,100000012,1597830947.00,0,99543970
5230,37610287830,100000032,1597830963.00,0,99543983
5227,37610828605,100000016,1597830979.00,0,99543974
5224,37610107511,100000004,1597830995.00,0,99543944
5220,37610515910,100000020,1597831011.00,0,99544032
5221,37609887762,100000028,1597831027.00,0,99544000
5223,37610427436,100000024,1597831043.00,0,99544054
5228,37610286543,100000012,1597831059.00,0,99543991
5226,37610067281,100000028,1597831075.00,0,99543987
5224,37609731607,100000016,1597831091.00,0,99543986
5220,37610192745,100000032,1597831107.00,0,99544014
5214,37609612763,100000012,1597831123.00,0,99543970
5219,37609751249,100000012,1597831139.00,0,99543987
5219,37610064895,100000012,1597831155.00,0,99543907
5223,37610742578,100000004,1597831172.00,0,99543948
5226,37610539981,100000032,1597831188.00,0,99543985
5296,37685226788,100000004,1597831204.00,0,99544300
