latency(lag),total size,packet,time_stamp,err_count,success_count
3891,37610489088,100000004,30801.21,812928,98731005
3891,37610619656,100000004,30833.33,812928,98731067
3891,37610260916,100000008,30865.44,812883,98731100
3891,37610377971,100000004,30897.56,812850,98731144
3891,37609692141,100000004,30929.68,811381,98732587
3892,37609793353,100000004,30961.80,812262,98731717
3892,37610128644,100000004,30993.91,812928,98731006
3891,37610587566,100000001,31026.03,812928,98731015
3892,37610351831,100000007,31058.15,812923,98731064
3891,37610091589,100000004,31090.26,812878,98731137
3891,37610248598,100000004,31122.39,812652,98731333
3892,37609959307,100000008,31154.50,810940,98733031
3892,37609686289,100000004,31186.62,812911,98731068
3891,37610518630,100000004,31218.73,812928,98730993
3890,37610279184,100000003,31250.85,812928,98731045
3891,37610194977,100000001,31282.97,812914,98731056
3892,37610337183,100000008,31315.09,812867,98731167
3891,37609958786,100000002,31347.20,812117,98731835
3892,37609990819,100000006,31379.32,811478,98732501
3892,37609665699,100000012,31411.44,812928,98731037
3891,37610543901,100000004,31443.56,812928,98731000
3890,37610619217,100000004,31475.67,812928,98731074
3890,37610180656,100000008,31507.79,812887,98731092
3891,37610333600,100000008,31539.91,812854,98731147
3891,37609779803,100000006,31572.03,811459,98732517
3892,37609837242,100000014,31604.15,812176,98731811
3891,37609978850,100000008,31636.26,812928,98731009
3891,37610637398,100000008,31668.39,812928,98731020
3892,37610329634,100000004,31700.51,812923,98731060
3892,37610234105,100000004,31732.62,812878,98731136
3891,37610234885,100000004,31764.74,812726,98731263
3891,37609876358,100000004,31796.86,810938,98733018
3891,37609765001,100000004,31828.97,812839,98731143
3891,37610423401,100000004,31861.09,812928,98730999
3892,37610340656,100000004,31893.20,812928,98731040
3891,37610100606,100000004,31925.32,812915,98731054
3892,37610385886,100000001,31957.44,812869,98731150
3891,37610110849,100000007,31989.56,812190,98731787
3889,37609888940,100000004,32021.68,811402,98732575
3888,37609682319,100000004,32053.79,812928,98731033
3888,37610594773,100000012,32085.91,812928,98731008
3888,37610519518,100000004,32118.02,812928,98731065
3888,37610098227,100000008,32150.14,812898,98731078
3890,37610447196,100000004,32182.27,812848,98731155
3891,37609783384,100000004,32214.38,811550,98732428
3892,37609788271,100000004,32246.50,812080,98731889
3891,37609944935,100000004,32278.61,812928,98731015
3892,37610604562,100000004,32310.74,812928,98731009
3892,37610320824,100000004,32342.85,812928,98731057
3892,37610384662,100000004,32374.97,812873,98731139
3892,37610138146,100000008,32407.09,812788,98731203
3892,37609973486,100000008,32439.20,810977,98732990
3891,37609792665,100000008,32471.32,812738,98731243
3892,37610285914,100000012,32503.43,812928,98731015
3892,37610464697,100000004,32535.56,812928,98731035
3891,37610015559,100000012,32567.67,812916,98731052
3891,37610347489,100000012,32599.79,812874,98731162
3890,37610215070,100000004,32631.91,812279,98731698
3890,37609913859,100000008,32664.02,811307,98732677
3891,37609615954,100000004,32696.14,812928,98731026
3891,37610559757,100000004,32728.26,812928,98730998
3891,37610470054,100000004,32760.37,812928,98731070
3891,37610269853,100000002,32792.49,812898,98731067
3890,37610266780,100000006,32824.62,812854,98731156
3982,37609878389,100000004,32856.74,811648,98732328
3896,37609870878,100000004,32888.86,811976,98731993
3895,37609830174,100000004,32920.97,812928,98731022
3892,37610587902,100000020,32953.09,812928,98731012
3891,37610559725,100000020,32985.21,812928,98731086
3891,37610250476,100000004,33017.32,812873,98731134
3892,37610099031,100000004,33049.44,812835,98731148
3891,37610054501,100000008,33081.56,811023,98732946
3892,37609781525,100000012,33113.68,812645,98731342
3892,37610112708,100000004,33145.80,812928,98731008
3892,37610449309,100000008,33177.91,812928,98731037
3893,37610103798,100000004,33210.03,812920,98731041
3891,37610259750,100000004,33242.15,812875,98731148
3891,37610328167,100000008,33274.26,812331,98731649
3891,37609910001,100000008,33306.38,811250,98732740
3893,37609739913,100000020,33338.50,812928,98731043
3891,37610566327,100000004,33370.62,812928,98730992
3891,37610312884,100000016,33402.73,812928,98731087
3891,37610324367,100000004,33434.85,812898,98731067
3892,37610271528,100000004,33466.97,812856,98731158
3891,37609854418,100000004,33499.09,811703,98732270
3892,37609888929,100000004,33531.21,811919,98732045
3892,37609893088,100000004,33563.33,812928,98731027
3891,37610471974,100000008,33595.44,812928,98731002
3892,37610572735,100000002,33627.56,812928,98731066
3892,37610191603,100000002,33659.68,812877,98731129
3891,37610139133,100000008,33691.79,812843,98731139
3890,37610034148,100000012,33723.92,811099,98732878
3892,37609751720,100000004,33756.03,812557,98731406
3891,37610133678,100000004,33788.15,812928,98731022
3892,37610581589,100000004,33820.27,812928,98731031
3891,37610086050,100000004,33852.39,812920,98731046
3892,37610342906,100000004,33884.50,812876,98731139
3892,37610150367,100000004,33916.62,812400,98731586
3891,37609976547,100000012,33948.73,811180,98732801
3892,37609689170,100000004,33980.86,812928,98731042
3891,37610599158,100000004,34012.97,812928,98730986
3891,37610298953,100000004,34045.09,812928,98731070
3892,37610298727,100000008,34077.21,812899,98731059
3892,37610199288,100000012,34109.33,812862,98731175
3892,37609910826,100000004,34141.45,811768,98732208
3891,37609898374,100000004,34173.56,811847,98732115
3891,37609836626,100000004,34205.68,812928,98731017
3892,37610584311,100000004,34237.79,812928,98731004
3892,37610543082,100000008,34269.92,812928,98731074
3891,37610137614,100000004,34302.03,812882,98731123
3892,37610237437,100000004,34334.15,812843,98731132
3891,37609914595,100000004,34366.27,811162,98732820
3891,37609907840,100000004,34398.38,812489,98731465
3896,37610110507,100000012,34430.50,812928,98731036
3891,37610488674,100000004,34462.61,812928,98731030
3891,37610143555,100000024,34494.74,812920,98731062
3891,37610319880,100000008,34526.86,812876,98731138
3891,37610132706,100000008,34558.97,812477,98731521
3891,37609970715,100000004,34591.09,811103,98732873
3891,37609729597,100000016,34623.21,812928,98731053
3892,37610644338,100000012,34655.32,812928,98730994
3892,37610236801,100000004,34687.44,812928,98731069
3892,37610140941,100000008,34719.55,812907,98731052
3892,37610344970,100000008,34751.68,812863,98731159
3892,37609884863,100000004,34783.79,811874,98732090
3891,37609914483,100000004,34815.91,811732,98732250
3891,37609814761,100000004,34848.03,812928,98731018
3891,37610613978,100000016,34880.15,812928,98731019
3892,37610554328,100000004,34912.27,812928,98731069
3892,37610157868,100000004,34944.39,812883,98731113
3892,37610354766,100000004,34976.50,812847,98731133
3892,37609809487,100000008,35008.61,811253,98732735
3892,37609818059,100000004,35040.73,812393,98731567
3892,37610125992,100000004,35072.85,812928,98731012
3892,37610545586,100000004,35104.97,812928,98731022
3892,37610157316,100000004,35137.08,812920,98731060
3891,37610270922,100000004,35169.21,812876,98731134
3894,37610193908,100000008,35201.32,812539,98731457
3896,37609967844,100000008,35233.45,811041,98732937
3896,37609677552,100000004,35265.56,812928,98731038
3896,37610587888,100000004,35297.68,812928,98730993
3895,37610285560,100000004,35329.80,812928,98731065
3896,37610066118,100000008,35361.92,812911,98731046
3896,37610450597,100000004,35394.03,812865,98731160
3896,37609975956,100000004,35426.15,811960,98732002
3896,37609892212,100000008,35458.27,811640,98732346
3895,37609768150,100000004,35490.38,812928,98731024
3896,37610484997,100000008,35522.50,812928,98731010
3895,37610667401,100000008,35554.62,812928,98731072
3896,37610217654,100000004,35586.74,812883,98731099
3896,37610253399,100000008,35618.86,812850,98731144
3896,37609786385,100000004,35650.97,811329,98732652
3895,37609826652,100000004,35683.09,812314,98731648
3896,37610097728,100000012,35715.21,812928,98731017
3895,37610634167,100000016,35747.32,812928,98731029
3895,37610192931,100000004,35779.45,812923,98731061
3895,37610178144,100000016,35811.56,812874,98731153
3896,37610268565,100000012,35843.67,812602,98731397
3895,37609957917,100000008,35875.79,810977,98733005
3897,37609692855,100000004,35907.91,812928,98731035
3896,37610535849,100000008,35940.03,812928,98730999
3896,37610316511,100000002,35972.15,812928,98731055
3895,37610152438,100000014,36004.26,812914,98731061
3894,37610346665,100000008,36036.39,812867,98731159
3894,37609973787,100000008,36068.50,812045,98731919
3894,37609932475,100000008,36100.62,811550,98732427
3894,37609695655,100000008,36132.74,812928,98731039
3895,37610521396,100000004,36164.86,812928,98731005
3896,37610578982,100000004,36196.98,812928,98731064
3895,37610271404,100000008,36229.09,812885,98731099
3897,37610389381,100000008,36261.21,812848,98731152
3896,37609700752,100000002,36293.33,811397,98732568
3894,37609783016,100000006,36325.45,812246,98731736
3896,37610106283,100000004,36357.57,812928,98731005
3897,37610573300,100000020,36389.68,812928,98731033
3896,37610390494,100000014,36421.80,812923,98731072
3966,37610120791,100000002,36453.92,812878,98731134
3932,37610256032,100000004,36486.04,812676,98731311
3901,37609953495,100000004,36518.16,810939,98733025
3898,37609681029,100000004,36550.27,812888,98731092
3896,37610524165,100000004,36582.39,812928,98730994
3895,37610268913,100000004,36614.51,812928,98731042
3896,37610150008,100000004,36646.63,812914,98731061
3896,37610359447,100000020,36678.75,812867,98731180
3894,37610051739,100000004,36710.86,812125,98731831
3894,37609938561,100000012,36742.98,811470,98732514
3894,37609684316,100000004,36775.10,812928,98731030
3894,37610605084,100000024,36807.22,812928,98731020
3894,37610519424,100000008,36839.33,812928,98731075
3897,37610181236,100000002,36871.46,812887,98731085
3896,37610361755,100000002,36903.57,812855,98731141
3897,37609775618,100000004,36935.68,811484,98732492
3897,37609788232,100000008,36967.80,812150,98731832
3896,37609956066,100000012,36999.93,812928,98731013
3897,37610656479,100000004,37032.05,812928,98731015
3898,37610339743,100000004,37064.16,812923,98731061
3897,37610257793,100000012,37096.28,812878,98731144
3896,37610271186,100000008,37128.40,812742,98731251
3896,37609857421,100000008,37160.51,810940,98733020
3896,37609722533,100000004,37192.63,812821,98731156
3896,37610465817,100000008,37224.75,812928,98731008
3897,37610308053,100000004,37256.86,812928,98731036
3896,37610098392,100000004,37288.98,812916,98731052
3896,37610399846,100000008,37321.10,812868,98731158
3896,37610086059,100000004,37353.22,812207,98731771
3896,37609929466,100000004,37385.34,811385,98732591
3896,37609672804,100000016,37417.45,812928,98731044
3897,37610591183,100000008,37449.57,812928,98731007
3896,37610487959,100000008,37481.69,812928,98731069
3897,37610195328,100000012,37513.81,812898,98731082
3897,37610335780,100000012,37545.93,812851,98731158
3896,37609860774,100000008,37578.04,811581,98732403
3896,37609799073,100000008,37610.16,812046,98731924
3896,37609898745,100000008,37642.28,812928,98731022
3897,37610609692,100000002,37674.40,812928,98731005
3896,37610444174,100000002,37706.51,812928,98731057
3897,37610278397,100000004,37738.63,812873,98731139
3896,37610068299,100000008,37770.75,812804,98731184
3896,37610021100,100000012,37802.87,810986,98732986
3898,37609841317,100000004,37834.99,812713,98731264
3894,37610241435,100000010,37867.10,812928,98731011
3896,37610467754,100000010,37899.21,812928,98731043
3896,37610023256,100000004,37931.33,812920,98731042
3896,37610331831,100000004,37963.45,812871,98731155
3896,37610228607,100000004,37995.57,812293,98731681
3897,37609888014,100000008,38027.69,811292,98732697
3896,37609631167,100000012,38059.80,812928,98731033
3896,37610611954,100000004,38091.92,812928,98730994
3896,37610411630,100000004,38124.04,812928,98731073
3897,37610336669,100000004,38156.16,812898,98731071
3897,37610203242,100000008,38188.28,812854,98731158
3897,37609883619,100000008,38220.39,811659,98732318
3897,37609884463,100000004,38252.52,811965,98732005
3897,37609878462,100000004,38284.63,812928,98731023
3896,37610503319,100000008,38316.75,812928,98731001
3896,37610588779,100000004,38348.87,812928,98731068
3897,37610239385,100000008,38380.99,812873,98731139
3896,37610102052,100000004,38413.10,812839,98731144
3896,37610038337,100000004,38445.22,811039,98732926
3896,37609800959,100000012,38477.34,812625,98731356
3895,37610112669,100000004,38509.46,812928,98731013
3895,37610457465,100000004,38541.57,812928,98731035
3897,37610110028,100000008,38573.69,812920,98731044
3897,37610241077,100000004,38605.81,812875,98731147
3896,37610326680,100000008,38637.93,812352,98731630
3896,37609918988,100000008,38670.05,811229,98732751
3897,37609748523,100000016,38702.17,812928,98731049
3897,37610584398,100000004,38734.29,812928,98730991
3896,37610274353,100000016,38766.40,812928,98731084
3897,37610358345,100000012,38798.52,812898,98731075
3896,37610226327,100000004,38830.63,812857,98731159
3897,37609894042,100000004,38862.76,811717,98732255
3897,37609844714,100000004,38894.87,811904,98732062
3896,37609883873,100000008,38926.99,812928,98731030
3897,37610540159,100000004,38959.11,812928,98731000
3897,37610553729,100000008,38991.23,812928,98731067
3896,37610173872,100000004,39023.34,812879,98731134
3896,37610143033,100000004,39055.46,812845,98731129
3897,37610031407,100000004,39087.57,811116,98732856
3896,37609775712,100000004,39119.69,812536,98731428
3896,37610106978,100000004,39151.81,812928,98731022
3897,37610591138,100000004,39183.93,812928,98731029
3896,37610117523,100000012,39216.05,812920,98731053
3896,37610317448,100000004,39248.17,812876,98731140
3896,37610167275,100000004,39280.28,812419,98731567
3897,37609921092,100000024,39312.40,811161,98732834
3897,37609696757,100000004,39344.52,812928,98731042
3897,37610609604,100000004,39376.64,812928,98730984
3897,37610324199,100000012,39408.76,812928,98731079
3897,37610274937,100000004,39440.87,812901,98731053
3897,37610218948,100000012,39472.99,812866,98731171
3897,37609903818,100000008,39505.11,811799,98732176
3898,37609871010,100000004,39537.23,811810,98732158
3896,37609834755,100000004,39569.35,812928,98731016
3896,37610574799,100000008,39601.46,812928,98731006
3898,37610588421,100000004,39633.58,812928,98731071
3897,37610173262,100000004,39665.69,812882,98731124
3896,37610185629,100000004,39697.81,812844,98731130
3896,37609908841,100000008,39729.93,811197,98732789
3896,37609915710,100000004,39762.05,812453,98731503
3897,37610103491,100000004,39794.16,812928,98731027
3896,37610516812,100000004,39826.28,812928,98731027
3897,37610165168,100000004,39858.40,812920,98731045
3896,37610272103,100000016,39890.52,812876,98731146
3896,37610145335,100000012,39922.64,812491,98731511
3897,37610024593,100000002,39954.76,811089,98732886
3897,37609660251,100000010,39986.87,812928,98731047
3896,37610643388,100000006,40018.99,812928,98730987
3931,37610236335,100000014,40051.11,812928,98731077
3965,37610136677,100000004,40083.23,812907,98731049
3900,37610363133,100000004,40115.35,812864,98731155
3897,37609873681,100000004,40147.47,811901,98732061
3897,37609974332,100000008,40179.59,811704,98732285
3897,37609789355,100000008,40211.70,812928,98731021
3896,37610554372,100000012,40243.82,812928,98731016
3896,37610588911,100000004,40275.94,812928,98731069
3896,37610199192,100000004,40308.06,812883,98731108
3895,37610326949,100000008,40340.18,812847,98731141
3896,37609815000,100000008,40372.29,811271,98732713
3897,37609805325,100000004,40404.41,812375,98731586
3896,37610097936,100000016,40436.53,812928,98731028
3896,37610603180,100000004,40468.65,812928,98731020
3897,37610106993,100000012,40500.77,812922,98731064
3897,37610281482,100000008,40532.88,812874,98731139
3896,37610272550,100000004,40565.00,812558,98731436
3896,37609918116,100000004,40597.12,811022,98732955
3896,37609671603,100000004,40629.23,812928,98731038
3897,37610574021,100000004,40661.36,812928,98730990
3897,37610268641,100000008,40693.47,812928,98731068
3897,37610127335,100000004,40725.60,812914,98731042
3895,37610415519,100000004,40757.71,812862,98731163
3895,37609991700,100000004,40789.83,811979,98731983
3894,37609882924,100000004,40821.94,811621,98732360
3895,37609743541,100000008,40854.07,812928,98731030
3896,37610487408,100000004,40886.18,812928,98731004
3894,37610638033,100000008,40918.30,812928,98731073
3894,37610233224,100000008,40950.41,812883,98731099
3894,37610366531,100000012,40982.53,812850,98731150
3895,37609675716,100000020,41014.65,811346,98732644
3896,37609836665,100000020,41046.77,812297,98731690
3897,37610141352,100000012,41078.89,812928,98731017
3897,37610567061,100000008,41111.00,812928,98731019
3896,37610244155,100000004,41143.13,812923,98731062
3896,37610157195,100000004,41175.24,812876,98731138
3896,37610247358,100000004,41207.36,812618,98731373
3896,37609985048,100000004,41239.48,810959,98733010
3896,37609718762,100000004,41271.59,812928,98731044
3896,37610464290,100000012,41303.71,812928,98731003
3897,37610360107,100000012,41335.83,812928,98731060
3897,37610152357,100000009,41367.95,812914,98731064
3897,37610388573,100000003,41400.07,812867,98731154
3898,37609925762,100000017,41432.18,812067,98731904
3896,37609972391,100000003,41464.30,811528,98732444
3894,37609721016,100000004,41496.42,812928,98731032
3896,37610483779,100000012,41528.53,812928,98731014
3896,37610621149,100000004,41560.65,812928,98731067
3896,37610225857,100000016,41592.77,812886,98731104
3896,37610358295,100000004,41624.89,812850,98731144
3896,37609727449,100000008,41657.01,811420,98732556
3896,37609833784,100000004,41689.12,812220,98731760
3896,37610009262,100000004,41721.25,812928,98731002
3896,37610616949,100000004,41753.36,812928,98731020
3896,37610370979,100000012,41785.48,812923,98731070
3897,37610144034,100000004,41817.60,812878,98731133
3898,37610261936,100000004,41849.71,812689,98731301
3897,37609911980,100000004,41881.83,810939,98733019
3897,37609715254,100000004,41913.95,812875,98731107
3897,37610465309,100000008,41946.07,812928,98731000
3895,37610286362,100000004,41978.19,812928,98731044
3895,37610166459,100000004,42010.30,812914,98731057
3896,37610373991,100000004,42042.42,812869,98731165
3897,37610066298,100000008,42074.54,812153,98731805
3896,37609885067,100000004,42106.66,811440,98732537
3896,37609722204,100000012,42138.78,812928,98731040
3896,37610578857,100000008,42170.89,812928,98731004
3897,37610536940,100000004,42203.01,812928,98731070
3896,37610171424,100000012,42235.13,812889,98731090
3895,37610400200,100000008,42267.24,812853,98731153
3895,37609754584,100000004,42299.37,811513,98732463
3897,37609813015,100000004,42331.48,812121,98731857
3897,37609924603,100000004,42363.61,812928,98731005
3896,37610632702,100000008,42395.72,812928,98731017
3896,37610335361,100000004,42427.84,812925,98731061
3895,37610266255,100000004,42459.96,812876,98731134
3894,37610275518,100000008,42492.07,812763,98731230
3896,37609878260,100000004,42524.19,810941,98733016
3897,37609692630,100000004,42556.31,812799,98731180
3897,37610452421,100000001,42588.42,812928,98731002
3897,37610319964,100000007,42620.55,812928,98731038
3897,37610132377,100000012,42652.67,812916,98731058
3897,37610387552,100000008,42684.77,812871,98731156
3897,37610098896,100000004,42716.89,812244,98731736
3896,37609890834,100000004,42749.02,811345,98732631
3897,37609685511,100000004,42781.14,812928,98731027
3896,37610638469,100000006,42813.25,812928,98731009
3896,37610440889,100000018,42845.37,812928,98731079
3895,37610198998,100000002,42877.48,812898,98731070
3894,37610312524,100000002,42909.60,812853,98731148
3896,37609895567,100000004,42941.72,811598,98732380
3896,37609827186,100000004,42973.84,812027,98731941
3896,37609850562,100000012,43005.96,812928,98731026
3896,37610628031,100000004,43038.08,812928,98731001
3896,37610438294,100000004,43070.19,812928,98731065
3897,37610289063,100000008,43102.32,812873,98731141
3897,37610077468,100000004,43134.43,812811,98731172
3898,37610042028,100000004,43166.55,810995,98732973
3897,37609820589,100000016,43198.66,812697,98731291
3898,37610183936,100000008,43230.79,812928,98731009
3897,37610491292,100000016,43262.90,812928,98731046
3898,37610041095,100000004,43295.01,812920,98731044
3896,37610294596,100000004,43327.14,812871,98731155
3897,37610243447,100000004,43359.25,812307,98731667
3896,37609929247,100000012,43391.37,811278,98732717
3896,37609649101,100000004,43423.48,812928,98731022
3897,37610668927,100000004,43455.61,812928,98730997
3896,37610297979,100000004,43487.73,812928,98731071
3897,37610365655,100000016,43519.85,812898,98731085
3897,37610219919,100000004,43551.97,812855,98731153
3897,37609830568,100000004,43584.08,811670,98732301
3897,37609908615,100000011,43616.20,811953,98732025
3897,37609908518,100000001,43648.31,812928,98731018
3998,37610472049,100000004,43680.43,812928,98731000
3900,37610573545,100000012,43712.56,812928,98731074
3896,37610248953,100000004,43744.67,812873,98731136
3896,37610116295,100000008,43776.79,812844,98731141
3897,37610021136,100000008,43808.91,811064,98732907
3897,37609793972,100000004,43841.02,812595,98731374
3896,37610136559,100000004,43873.15,812928,98731017
3897,37610476977,100000004,43905.26,812928,98731035
3896,37610112736,100000004,43937.38,812920,98731041
3897,37610193045,100000008,43969.50,812876,98731150
3897,37610307594,100000004,44001.61,812368,98731609
3896,37609994163,100000004,44033.73,811212,98732761
3896,37609694482,100000008,44065.86,812928,98731045
3896,37610589636,100000004,44097.97,812928,98730991
3897,37610306665,100000008,44130.09,812928,98731070
3897,37610309611,100000004,44162.21,812898,98731065
3896,37610225812,100000004,44194.32,812858,98731165
3896,37609895425,100000004,44226.44,811733,98732239
3897,37609863839,100000008,44258.56,811887,98732081
3896,37609856471,100000004,44290.68,812928,98731022
3897,37610569541,100000014,44322.80,812928,98731015
3897,37610540846,100000002,44354.91,812928,98731062
3897,37610177722,100000016,44387.03,812879,98731146
3896,37610160591,100000004,44419.15,812846,98731122
3896,37610018031,100000008,44451.27,811135,98732848
3896,37609820048,100000008,44483.38,812516,98731445
3896,37610060398,100000016,44515.50,812928,98731039
3897,37610598969,100000008,44547.63,812928,98731034
3897,37610119200,100000008,44579.74,812920,98731048
3897,37610350583,100000004,44611.85,812876,98731137
3896,37610122240,100000020,44643.98,812440,98731566
3897,37609958647,100000004,44676.09,811140,98732835
3896,37609677343,100000012,44708.21,812928,98731050
3897,37610677464,100000004,44740.33,812928,98730985
3896,37610256885,100000004,44772.44,812928,98731070
3897,37610218208,100000004,44804.56,812902,98731052
3896,37610264240,100000008,44836.68,812865,98731164
3896,37609916641,100000004,44868.80,811817,98732154
3897,37609846844,100000012,44900.92,811792,98732189
3897,37609851681,100000004,44933.04,812928,98731014
3896,37610651581,100000004,44965.16,812928,98731004
3896,37610510744,100000008,44997.27,812928,98731074
3896,37610159512,100000004,45029.39,812882,98731123
3897,37610200872,100000004,45061.51,812848,98731127
3896,37609948448,100000008,45093.63,811213,98732772
3896,37609870054,100000008,45125.74,812433,98731529
3896,37610114109,100000004,45157.87,812928,98731024
3896,37610510634,100000016,45189.98,812928,98731029
3897,37610184558,100000008,45222.10,812920,98731058
3897,37610268291,100000004,45254.21,812876,98731137
3896,37610161009,100000004,45286.33,812503,98731490
3896,37609998315,100000008,45318.45,811077,98732904
3894,37609692248,100000002,45350.57,812928,98731033
3897,37610573367,100000002,45382.69,812928,98730989
3897,37610234274,100000004,45414.81,812928,98731068
3896,37610144743,100000004,45446.93,812908,98731047
3896,37610389279,100000004,45479.04,812864,98731154
3896,37609985339,100000004,45511.16,811916,98732049
3896,37609878994,100000004,45543.28,811688,98732296
3896,37609770499,100000004,45575.40,812928,98731018
3896,37610522944,100000004,45607.51,812928,98731008
3896,37610646975,100000004,45639.63,812928,98731067
3897,37610177923,100000004,45671.75,812883,98731103
3897,37610292258,100000012,45703.87,812847,98731152
3894,37609806222,100000004,45735.99,811288,98732691
3894,37609842237,100000004,45768.11,812358,98731601
3894,37610060641,100000024,45800.23,812928,98731038
3896,37610654589,100000012,45832.34,812928,98731025
3896,37610128972,100000004,45864.46,812923,98731058
3897,37610263191,100000004,45896.58,812873,98731135
3896,37610276746,100000012,45928.70,812574,98731427
3897,37609940820,100000012,45960.81,811006,98732980
3896,37609631085,100000004,45992.93,812928,98731038
3896,37610597459,100000004,46025.05,812928,98730990
3897,37610228252,100000004,46057.17,812928,98731064
3897,37610157137,100000004,46089.29,812914,98731044
3897,37610389680,100000004,46121.40,812863,98731161
3896,37609993221,100000004,46153.53,812005,98731956
3897,37609918110,100000004,46185.64,811594,98732384
3896,37609680705,100000012,46217.75,812928,98731038
3896,37610522608,100000004,46249.87,812928,98731005
3896,37610656712,100000020,46281.99,812928,98731080
3896,37610212679,100000008,46314.11,812883,98731101
3896,37610390652,100000020,46346.23,812850,98731160
3897,37609658993,100000004,46378.35,811360,98732611
3896,37609818765,100000004,46410.47,812283,98731692
3896,37610122846,100000004,46442.58,812928,98731006
3897,37610590499,100000016,46474.70,812928,98731030
3897,37610259538,100000004,46506.82,812923,98731061
3897,37610136036,100000008,46538.94,812878,98731141
3897,37610300880,100000004,46571.05,812637,98731351
3896,37609968740,100000008,46603.18,810938,98733037
3897,37609673020,100000004,46635.29,812928,98731044
3897,37610478343,100000012,46667.41,812928,98731001
3897,37610352633,100000004,46699.52,812928,98731049
3897,37610174708,100000008,46731.64,812914,98731066
3897,37610371461,100000004,46763.76,812867,98731157
3896,37609910947,100000004,46795.87,812094,98731860
3894,37610021194,100000004,46827.99,811501,98732477
3894,37609672920,100000008,46860.12,812928,98731034
3894,37610499897,100000004,46892.23,812928,98731000
3894,37610626033,100000004,46924.35,812928,98731072
3895,37610208672,100000004,46956.47,812886,98731095
3896,37610348861,100000008,46988.59,812851,98731145
3896,37609759464,100000012,47020.71,811439,98732542
3896,37609846673,100000004,47052.82,812200,98731779
3896,37609962864,100000008,47084.93,812928,98731008
3896,37610663597,100000004,47117.06,812928,98731016
3896,37610309272,100000016,47149.18,812923,98731074
3897,37610210565,100000004,47181.29,812878,98731133
3895,37610229074,100000004,47213.41,812708,98731285
3894,37609919963,100000020,47245.53,810940,98733030
3997,37609742897,100000004,47277.65,812855,98731128
3897,37610438157,100000004,47309.76,812928,98730997
3901,37610321361,100000008,47341.89,812928,98731046
3897,37610134700,100000004,47374.00,812914,98731055
3897,37610371085,100000008,47406.13,812869,98731166
3897,37610067628,100000008,47438.24,812175,98731791
3897,37609916170,100000004,47470.36,811418,98732561
3897,37609696767,100000004,47502.48,812928,98731032
3897,37610583832,100000004,47534.60,812928,98731000
3897,37610519622,100000008,47566.71,812928,98731073
3897,37610146794,100000020,47598.84,812895,98731088
3897,37610408575,100000004,47630.95,812850,98731154
3897,37609780149,100000012,47663.06,811528,98732459
3897,37609803719,100000008,47695.18,812103,98731873
3896,37609943192,100000004,47727.30,812928,98731010
3898,37610631681,100000004,47759.42,812928,98731011
3897,37610326231,100000008,47791.54,812926,98731067
3897,37610311991,100000004,47823.66,812875,98731133
3896,37610204413,100000024,47855.78,812777,98731231
3896,37609931297,100000004,47887.89,810957,98733003
3897,37609734293,100000004,47920.01,812769,98731208
3894,37610380006,100000004,47952.13,812928,98731007
3894,37610454349,100000004,47984.24,812928,98731035
3894,37610019350,100000008,48016.36,812916,98731053
3894,37610367741,100000004,48048.48,812871,98731153
3895,37610139884,100000004,48080.60,812268,98731711
3896,37609861009,100000004,48112.72,811321,98732656
3896,37609691074,100000008,48144.83,812928,98731030
3897,37610606790,100000012,48176.95,812928,98731010
3896,37610439629,100000008,48209.07,812928,98731071
3896,37610224347,100000004,48241.19,812898,98731071
3897,37610342517,100000004,48273.30,812854,98731153
3897,37609855284,100000004,48305.42,811626,98732348
3897,37609843425,100000008,48337.54,811998,98731978
3896,37609851819,100000016,48369.65,812928,98731031
3896,37610613486,100000004,48401.77,812928,98731001
3897,37610516451,100000004,48433.89,812928,98731065
3897,37610245987,100000008,48466.02,812873,98731138
3897,37610128690,100000004,48498.13,812820,98731163
3897,37610048990,100000004,48530.24,811015,98732954
3898,37609741841,100000004,48562.36,812668,98731309
3898,37610160143,100000004,48594.48,812928,98731006
3896,37610464204,100000008,48626.59,812928,98731038
3898,37610075814,100000008,48658.71,812920,98731046
3897,37610294982,100000012,48690.84,812874,98731158
3896,37610283541,100000004,48722.96,812319,98731657
3896,37609914755,100000008,48755.07,811263,98732729
3896,37609744520,100000004,48787.18,812928,98731023
3894,37610566939,100000008,48819.30,812928,98730995
3897,37610308349,100000008,48851.43,812928,98731079
3897,37610320361,100000004,48883.54,812898,98731071
3896,37610259963,100000004,48915.66,812855,98731155
3897,37609826816,100000008,48947.77,811691,98732286
3896,37609915302,100000004,48979.89,811932,98732036
3896,37609922263,100000004,49012.01,812928,98731023
3897,37610433948,100000004,49044.13,812928,98730999
3897,37610583085,100000008,49076.24,812928,98731071
3896,37610226508,100000008,49108.37,812873,98731139
3896,37610145046,100000012,49140.49,812844,98731143
3896,37610013227,100000012,49172.60,811082,98732895
3897,37609781137,100000004,49204.72,812577,98731387
3897,37610141804,100000004,49236.83,812928,98731024
3897,37610518704,100000008,49268.95,812928,98731031
3897,37610111525,100000004,49301.07,812920,98731046
3896,37610253467,100000004,49333.19,812876,98731145
3897,37610210052,100000004,49365.31,812388,98731592
3896,37610001184,100000004,49397.42,811192,98732781
3896,37609696474,100000004,49429.55,812928,98731042
3897,37610606286,100000004,49461.66,812928,98730991
